  ,  , Corrida: ,3 seg ,  ,  , Peltier: ,31.31, ºC     , teInsta: ,0.0, ºC     , Disip: ,0.0, ºC     ,  ,18:40:49,  E: ,HEATINGconPWM=255,   TomaNro= 1,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4820 seg ,  ,  , Peltier: ,31.56, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:6,  E: ,HEATINGconPWM=77,   TomaNro= 3495,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4821 seg ,  ,  , Peltier: ,31.62, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:7,  E: ,BALANCEconPWM=72,   TomaNro= 3496,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4822 seg ,  ,  , Peltier: ,31.75, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:8,  E: ,BALANCEconPWM=70,   TomaNro= 3497,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4823 seg ,  ,  , Peltier: ,31.87, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:9,  E: ,BALANCEconPWM=68,   TomaNro= 3498,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4823 seg ,  ,  , Peltier: ,31.94, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:10,  E: ,BALANCEconPWM=68,   TomaNro= 3499,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4824 seg ,  ,  , Peltier: ,32.0, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:10,  E: ,BALANCEconPWM=68,   TomaNro= 3500,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4825 seg ,  ,  , Peltier: ,32.06, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:11,  E: ,BALANCEconPWM=68,   TomaNro= 3501,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4826 seg ,  ,  , Peltier: ,32.13, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:12,  E: ,BALANCEconPWM=69,   TomaNro= 3502,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4828 seg ,  ,  , Peltier: ,32.19, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:14,  E: ,BALANCEconPWM=70,   TomaNro= 3503,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4831 seg ,  ,  , Peltier: ,32.13, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:17,  E: ,BALANCEconPWM=72,   TomaNro= 3504,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4834 seg ,  ,  , Peltier: ,32.06, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:20,  E: ,BALANCEconPWM=70,   TomaNro= 3505,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4836 seg ,  ,  , Peltier: ,32.0, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:22,  E: ,BALANCEconPWM=69,   TomaNro= 3506,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4836 seg ,  ,  , Peltier: ,31.94, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:23,  E: ,BALANCEconPWM=68,   TomaNro= 3507,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4839 seg ,  ,  , Peltier: ,31.87, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:25,  E: ,BALANCEconPWM=68,   TomaNro= 3508,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4840 seg ,  ,  , Peltier: ,31.81, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:26,  E: ,BALANCEconPWM=68,   TomaNro= 3509,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4841 seg ,  ,  , Peltier: ,31.75, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:27,  E: ,BALANCEconPWM=68,   TomaNro= 3510,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4842 seg ,  ,  , Peltier: ,31.69, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:28,  E: ,BALANCEconPWM=68,   TomaNro= 3511,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4844 seg ,  ,  , Peltier: ,31.62, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:30,  E: ,BALANCEconPWM=69,   TomaNro= 3512,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4845 seg ,  ,  , Peltier: ,31.56, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:31,  E: ,BALANCEconPWM=71,   TomaNro= 3513,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4846 seg ,  ,  , Peltier: ,31.5, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:32,  E: ,BALANCEconPWM=72,   TomaNro= 3514,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4847 seg ,  ,  , Peltier: ,31.44, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:33,  E: ,HEATINGconPWM=74,   TomaNro= 3515,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4849 seg ,  ,  , Peltier: ,31.37, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:35,  E: ,HEATINGconPWM=77,   TomaNro= 3516,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4850 seg ,  ,  , Peltier: ,31.44, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:36,  E: ,HEATINGconPWM=79,   TomaNro= 3517,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4852 seg ,  ,  , Peltier: ,31.5, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:38,  E: ,HEATINGconPWM=77,   TomaNro= 3518,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4853 seg ,  ,  , Peltier: ,31.56, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:39,  E: ,HEATINGconPWM=74,   TomaNro= 3519,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4853 seg ,  ,  , Peltier: ,31.62, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:39,  E: ,BALANCEconPWM=72,   TomaNro= 3520,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4854 seg ,  ,  , Peltier: ,31.75, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:40,  E: ,BALANCEconPWM=71,   TomaNro= 3521,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4855 seg ,  ,  , Peltier: ,31.87, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:41,  E: ,BALANCEconPWM=68,   TomaNro= 3522,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4856 seg ,  ,  , Peltier: ,31.94, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:42,  E: ,BALANCEconPWM=68,   TomaNro= 3523,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4857 seg ,  ,  , Peltier: ,32.06, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:43,  E: ,BALANCEconPWM=68,   TomaNro= 3524,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4858 seg ,  ,  , Peltier: ,32.13, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:44,  E: ,BALANCEconPWM=69,   TomaNro= 3525,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4859 seg ,  ,  , Peltier: ,32.19, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:45,  E: ,BALANCEconPWM=70,   TomaNro= 3526,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4860 seg ,  ,  , Peltier: ,32.25, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:46,  E: ,BALANCEconPWM=72,   TomaNro= 3527,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4864 seg ,  ,  , Peltier: ,32.19, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:50,  E: ,COOLINGconPWM=74,   TomaNro= 3528,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4866 seg ,  ,  , Peltier: ,32.13, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:52,  E: ,BALANCEconPWM=72,   TomaNro= 3529,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4867 seg ,  ,  , Peltier: ,32.06, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:53,  E: ,BALANCEconPWM=70,   TomaNro= 3530,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4867 seg ,  ,  , Peltier: ,32.0, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:53,  E: ,BALANCEconPWM=69,   TomaNro= 3531,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4868 seg ,  ,  , Peltier: ,31.94, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:54,  E: ,BALANCEconPWM=68,   TomaNro= 3532,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4870 seg ,  ,  , Peltier: ,31.87, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:56,  E: ,BALANCEconPWM=68,   TomaNro= 3533,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4871 seg ,  ,  , Peltier: ,31.81, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:57,  E: ,BALANCEconPWM=68,   TomaNro= 3534,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4872 seg ,  ,  , Peltier: ,31.75, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:58,  E: ,BALANCEconPWM=68,   TomaNro= 3535,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4873 seg ,  ,  , Peltier: ,31.69, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:1:59,  E: ,BALANCEconPWM=68,   TomaNro= 3536,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4874 seg ,  ,  , Peltier: ,31.62, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:2:0,  E: ,BALANCEconPWM=69,   TomaNro= 3537,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4876 seg ,  ,  , Peltier: ,31.56, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:2:2,  E: ,BALANCEconPWM=71,   TomaNro= 3538,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4877 seg ,  ,  , Peltier: ,31.5, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:2:3,  E: ,BALANCEconPWM=72,   TomaNro= 3539,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4878 seg ,  ,  , Peltier: ,31.44, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:2:4,  E: ,HEATINGconPWM=74,   TomaNro= 3540,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4881 seg ,  ,  , Peltier: ,31.5, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:2:7,  E: ,HEATINGconPWM=77,   TomaNro= 3541,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4882 seg ,  ,  , Peltier: ,31.56, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:2:8,  E: ,HEATINGconPWM=74,   TomaNro= 3542,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4883 seg ,  ,  , Peltier: ,31.62, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:2:9,  E: ,BALANCEconPWM=72,   TomaNro= 3543,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4884 seg ,  ,  , Peltier: ,31.75, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:2:10,  E: ,BALANCEconPWM=71,   TomaNro= 3544,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4885 seg ,  ,  , Peltier: ,31.87, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:2:11,  E: ,BALANCEconPWM=68,   TomaNro= 3545,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4885 seg ,  ,  , Peltier: ,31.94, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:2:12,  E: ,BALANCEconPWM=68,   TomaNro= 3546,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4886 seg ,  ,  , Peltier: ,32.06, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:2:12,  E: ,BALANCEconPWM=68,   TomaNro= 3547,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4887 seg ,  ,  , Peltier: ,32.13, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:2:13,  E: ,BALANCEconPWM=69,   TomaNro= 3548,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4888 seg ,  ,  , Peltier: ,32.19, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:2:14,  E: ,BALANCEconPWM=70,   TomaNro= 3549,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4896 seg ,  ,  , Peltier: ,32.13, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:2:22,  E: ,BALANCEconPWM=72,   TomaNro= 3550,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4897 seg ,  ,  , Peltier: ,32.06, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:2:23,  E: ,BALANCEconPWM=70,   TomaNro= 3551,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4899 seg ,  ,  , Peltier: ,32.0, ºC     , teInsta: ,31.88, ºC     , Disip: ,23.69, ºC     ,  ,20:2:25,  E: ,BALANCEconPWM=69,   TomaNro= 3552,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4901 seg ,  ,  , Peltier: ,31.94, ºC     , teInsta: ,31.89, ºC     , Disip: ,23.69, ºC     ,  ,20:2:27,  E: ,BALANCEconPWM=68,   TomaNro= 3553,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4901 seg ,  ,  , Peltier: ,31.87, ºC     , teInsta: ,31.89, ºC     , Disip: ,23.69, ºC     ,  ,20:2:27,  E: ,BALANCEconPWM=68,   TomaNro= 3554,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4903 seg ,  ,  , Peltier: ,31.81, ºC     , teInsta: ,31.89, ºC     , Disip: ,23.69, ºC     ,  ,20:2:29,  E: ,BALANCEconPWM=68,   TomaNro= 3555,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4904 seg ,  ,  , Peltier: ,31.75, ºC     , teInsta: ,31.89, ºC     , Disip: ,23.69, ºC     ,  ,20:2:30,  E: ,BALANCEconPWM=68,   TomaNro= 3556,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4906 seg ,  ,  , Peltier: ,31.69, ºC     , teInsta: ,31.89, ºC     , Disip: ,23.69, ºC     ,  ,20:2:32,  E: ,BALANCEconPWM=68,   TomaNro= 3557,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4906 seg ,  ,  , Peltier: ,31.62, ºC     , teInsta: ,31.89, ºC     , Disip: ,23.69, ºC     ,  ,20:2:32,  E: ,BALANCEconPWM=69,   TomaNro= 3558,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4908 seg ,  ,  , Peltier: ,31.56, ºC     , teInsta: ,31.89, ºC     , Disip: ,23.69, ºC     ,  ,20:2:34,  E: ,BALANCEconPWM=71,   TomaNro= 3559,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4909 seg ,  ,  , Peltier: ,31.5, ºC     , teInsta: ,31.89, ºC     , Disip: ,23.69, ºC     ,  ,20:2:35,  E: ,BALANCEconPWM=72,   TomaNro= 3560,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4910 seg ,  ,  , Peltier: ,31.44, ºC     , teInsta: ,31.89, ºC     , Disip: ,23.69, ºC     ,  ,20:2:36,  E: ,HEATINGconPWM=74,   TomaNro= 3561,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4913 seg ,  ,  , Peltier: ,31.5, ºC     , teInsta: ,31.89, ºC     , Disip: ,23.69, ºC     ,  ,20:2:40,  E: ,HEATINGconPWM=77,   TomaNro= 3562,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4914 seg ,  ,  , Peltier: ,31.56, ºC     , teInsta: ,31.89, ºC     , Disip: ,23.69, ºC     ,  ,20:2:40,  E: ,HEATINGconPWM=74,   TomaNro= 3563,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4915 seg ,  ,  , Peltier: ,31.62, ºC     , teInsta: ,31.89, ºC     , Disip: ,23.69, ºC     ,  ,20:2:41,  E: ,BALANCEconPWM=72,   TomaNro= 3564,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4916 seg ,  ,  , Peltier: ,31.75, ºC     , teInsta: ,31.89, ºC     , Disip: ,23.69, ºC     ,  ,20:2:42,  E: ,BALANCEconPWM=71,   TomaNro= 3565,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4917 seg ,  ,  , Peltier: ,31.87, ºC     , teInsta: ,31.89, ºC     , Disip: ,23.69, ºC     ,  ,20:2:43,  E: ,BALANCEconPWM=68,   TomaNro= 3566,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4918 seg ,  ,  , Peltier: ,31.94, ºC     , teInsta: ,31.89, ºC     , Disip: ,23.69, ºC     ,  ,20:2:44,  E: ,BALANCEconPWM=68,   TomaNro= 3567,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4919 seg ,  ,  , Peltier: ,32.06, ºC     , teInsta: ,31.89, ºC     , Disip: ,23.69, ºC     ,  ,20:2:45,  E: ,BALANCEconPWM=68,   TomaNro= 3568,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4919 seg ,  ,  , Peltier: ,32.13, ºC     , teInsta: ,31.89, ºC     , Disip: ,23.69, ºC     ,  ,20:2:46,  E: ,BALANCEconPWM=69,   TomaNro= 3569,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4921 seg ,  ,  , Peltier: ,32.19, ºC     , teInsta: ,31.89, ºC     , Disip: ,23.69, ºC     ,  ,20:2:47,  E: ,BALANCEconPWM=70,   TomaNro= 3570,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4923 seg ,  ,  , Peltier: ,32.25, ºC     , teInsta: ,31.89, ºC     , Disip: ,23.69, ºC     ,  ,20:2:50,  E: ,BALANCEconPWM=72,   TomaNro= 3571,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4924 seg ,  ,  , Peltier: ,32.19, ºC     , teInsta: ,31.89, ºC     , Disip: ,23.69, ºC     ,  ,20:2:50,  E: ,COOLINGconPWM=74,   TomaNro= 3572,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4927 seg ,  ,  , Peltier: ,32.13, ºC     , teInsta: ,31.89, ºC     , Disip: ,23.69, ºC     ,  ,20:2:53,  E: ,BALANCEconPWM=72,   TomaNro= 3573,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4929 seg ,  ,  , Peltier: ,32.06, ºC     , teInsta: ,31.89, ºC     , Disip: ,23.69, ºC     ,  ,20:2:55,  E: ,BALANCEconPWM=70,   TomaNro= 3574,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4931 seg ,  ,  , Peltier: ,32.0, ºC     , teInsta: ,31.89, ºC     , Disip: ,23.69, ºC     ,  ,20:2:57,  E: ,BALANCEconPWM=69,   TomaNro= 3575,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4932 seg ,  ,  , Peltier: ,31.94, ºC     , teInsta: ,31.89, ºC     , Disip: ,23.69, ºC     ,  ,20:2:58,  E: ,BALANCEconPWM=68,   TomaNro= 3576,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4933 seg ,  ,  , Peltier: ,31.87, ºC     , teInsta: ,31.89, ºC     , Disip: ,23.69, ºC     ,  ,20:2:59,  E: ,BALANCEconPWM=68,   TomaNro= 3577,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4934 seg ,  ,  , Peltier: ,31.81, ºC     , teInsta: ,31.89, ºC     , Disip: ,23.69, ºC     ,  ,20:3:0,  E: ,BALANCEconPWM=68,   TomaNro= 3578,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4936 seg ,  ,  , Peltier: ,31.75, ºC     , teInsta: ,31.89, ºC     , Disip: ,23.69, ºC     ,  ,20:3:2,  E: ,BALANCEconPWM=68,   TomaNro= 3579,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,4937 seg ,  ,  , Peltier: ,31.69, ºC     , teInsta: ,31.89, ºC     , Disip: ,23.69, ºC     ,  ,20:3:3,  E: ,BALANCEconPWM=68,   TomaNro= 3580,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
