  ,  , Corrida: ,8 seg ,  ,  , Peltier: ,19.44, ºC     , teInsta: ,0.0, ºC     , Disip: ,0.0, ºC     ,  ,16:9:43,  E: ,HEATINGconPWM=255,   TomaNro= 1,   Modo ,0,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1032 seg ,  ,  , Peltier: ,29.6, ºC     , teInsta: ,29.76, ºC     , Disip: ,21.5, ºC     ,  ,16:26:46,  E: ,BALANCEconPWM=165,   TomaNro= 189,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1038 seg ,  ,  , Peltier: ,29.37, ºC     , teInsta: ,29.76, ºC     , Disip: ,21.5, ºC     ,  ,16:26:52,  E: ,BALANCEconPWM=165,   TomaNro= 190,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1043 seg ,  ,  , Peltier: ,29.16, ºC     , teInsta: ,29.77, ºC     , Disip: ,21.5, ºC     ,  ,16:26:57,  E: ,HEATINGconPWM=165,   TomaNro= 191,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1048 seg ,  ,  , Peltier: ,29.21, ºC     , teInsta: ,29.77, ºC     , Disip: ,21.5, ºC     ,  ,16:27:2,  E: ,HEATINGconPWM=165,   TomaNro= 192,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1054 seg ,  ,  , Peltier: ,29.45, ºC     , teInsta: ,29.77, ºC     , Disip: ,21.5, ºC     ,  ,16:27:8,  E: ,HEATINGconPWM=165,   TomaNro= 193,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1059 seg ,  ,  , Peltier: ,29.73, ºC     , teInsta: ,29.77, ºC     , Disip: ,21.5, ºC     ,  ,16:27:13,  E: ,BALANCEconPWM=165,   TomaNro= 194,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1064 seg ,  ,  , Peltier: ,29.79, ºC     , teInsta: ,29.77, ºC     , Disip: ,21.5, ºC     ,  ,16:27:18,  E: ,BALANCEconPWM=165,   TomaNro= 195,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1070 seg ,  ,  , Peltier: ,29.62, ºC     , teInsta: ,29.77, ºC     , Disip: ,21.5, ºC     ,  ,16:27:24,  E: ,BALANCEconPWM=165,   TomaNro= 196,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1075 seg ,  ,  , Peltier: ,29.41, ºC     , teInsta: ,29.77, ºC     , Disip: ,21.5, ºC     ,  ,16:27:29,  E: ,BALANCEconPWM=165,   TomaNro= 197,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1080 seg ,  ,  , Peltier: ,29.21, ºC     , teInsta: ,29.78, ºC     , Disip: ,21.5, ºC     ,  ,16:27:34,  E: ,HEATINGconPWM=165,   TomaNro= 198,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1086 seg ,  ,  , Peltier: ,29.23, ºC     , teInsta: ,29.78, ºC     , Disip: ,21.5, ºC     ,  ,16:27:40,  E: ,HEATINGconPWM=165,   TomaNro= 199,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1091 seg ,  ,  , Peltier: ,29.48, ºC     , teInsta: ,29.78, ºC     , Disip: ,21.5, ºC     ,  ,16:27:45,  E: ,HEATINGconPWM=165,   TomaNro= 200,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1096 seg ,  ,  , Peltier: ,29.75, ºC     , teInsta: ,29.78, ºC     , Disip: ,21.5, ºC     ,  ,16:27:50,  E: ,BALANCEconPWM=165,   TomaNro= 201,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1102 seg ,  ,  , Peltier: ,29.79, ºC     , teInsta: ,29.79, ºC     , Disip: ,21.5, ºC     ,  ,16:27:56,  E: ,BALANCEconPWM=165,   TomaNro= 202,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1107 seg ,  ,  , Peltier: ,29.64, ºC     , teInsta: ,29.79, ºC     , Disip: ,21.5, ºC     ,  ,16:28:1,  E: ,BALANCEconPWM=165,   TomaNro= 203,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1112 seg ,  ,  , Peltier: ,29.41, ºC     , teInsta: ,29.79, ºC     , Disip: ,21.5, ºC     ,  ,16:28:6,  E: ,BALANCEconPWM=165,   TomaNro= 204,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1117 seg ,  ,  , Peltier: ,29.21, ºC     , teInsta: ,29.79, ºC     , Disip: ,21.5, ºC     ,  ,16:28:12,  E: ,HEATINGconPWM=165,   TomaNro= 205,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1123 seg ,  ,  , Peltier: ,29.24, ºC     , teInsta: ,29.79, ºC     , Disip: ,21.5, ºC     ,  ,16:28:17,  E: ,HEATINGconPWM=165,   TomaNro= 206,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1128 seg ,  ,  , Peltier: ,29.48, ºC     , teInsta: ,29.8, ºC     , Disip: ,21.5, ºC     ,  ,16:28:22,  E: ,HEATINGconPWM=165,   TomaNro= 207,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1133 seg ,  ,  , Peltier: ,29.77, ºC     , teInsta: ,29.8, ºC     , Disip: ,21.5, ºC     ,  ,16:28:27,  E: ,BALANCEconPWM=165,   TomaNro= 208,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1139 seg ,  ,  , Peltier: ,29.81, ºC     , teInsta: ,29.8, ºC     , Disip: ,21.5, ºC     ,  ,16:28:33,  E: ,BALANCEconPWM=165,   TomaNro= 209,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1144 seg ,  ,  , Peltier: ,29.66, ºC     , teInsta: ,29.8, ºC     , Disip: ,21.5, ºC     ,  ,16:28:38,  E: ,BALANCEconPWM=165,   TomaNro= 210,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1149 seg ,  ,  , Peltier: ,29.42, ºC     , teInsta: ,29.8, ºC     , Disip: ,21.5, ºC     ,  ,16:28:44,  E: ,BALANCEconPWM=165,   TomaNro= 211,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1155 seg ,  ,  , Peltier: ,29.21, ºC     , teInsta: ,29.8, ºC     , Disip: ,21.5, ºC     ,  ,16:28:49,  E: ,HEATINGconPWM=165,   TomaNro= 212,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1160 seg ,  ,  , Peltier: ,29.25, ºC     , teInsta: ,29.81, ºC     , Disip: ,21.5, ºC     ,  ,16:28:54,  E: ,HEATINGconPWM=165,   TomaNro= 213,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1165 seg ,  ,  , Peltier: ,29.5, ºC     , teInsta: ,29.81, ºC     , Disip: ,21.5, ºC     ,  ,16:28:59,  E: ,HEATINGconPWM=165,   TomaNro= 214,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1171 seg ,  ,  , Peltier: ,29.79, ºC     , teInsta: ,29.81, ºC     , Disip: ,21.5, ºC     ,  ,16:29:5,  E: ,BALANCEconPWM=165,   TomaNro= 215,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1176 seg ,  ,  , Peltier: ,29.83, ºC     , teInsta: ,29.82, ºC     , Disip: ,21.5, ºC     ,  ,16:29:10,  E: ,BALANCEconPWM=165,   TomaNro= 216,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1181 seg ,  ,  , Peltier: ,29.66, ºC     , teInsta: ,29.82, ºC     , Disip: ,21.5, ºC     ,  ,16:29:15,  E: ,BALANCEconPWM=165,   TomaNro= 217,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1187 seg ,  ,  , Peltier: ,29.45, ºC     , teInsta: ,29.82, ºC     , Disip: ,21.5, ºC     ,  ,16:29:21,  E: ,BALANCEconPWM=165,   TomaNro= 218,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1192 seg ,  ,  , Peltier: ,29.22, ºC     , teInsta: ,29.82, ºC     , Disip: ,21.5, ºC     ,  ,16:29:26,  E: ,HEATINGconPWM=165,   TomaNro= 219,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1197 seg ,  ,  , Peltier: ,29.27, ºC     , teInsta: ,29.82, ºC     , Disip: ,21.5, ºC     ,  ,16:29:31,  E: ,HEATINGconPWM=165,   TomaNro= 220,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1203 seg ,  ,  , Peltier: ,29.51, ºC     , teInsta: ,29.82, ºC     , Disip: ,21.5, ºC     ,  ,16:29:37,  E: ,HEATINGconPWM=165,   TomaNro= 221,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1208 seg ,  ,  , Peltier: ,29.8, ºC     , teInsta: ,29.82, ºC     , Disip: ,21.5, ºC     ,  ,16:29:42,  E: ,BALANCEconPWM=165,   TomaNro= 222,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1213 seg ,  ,  , Peltier: ,29.84, ºC     , teInsta: ,29.82, ºC     , Disip: ,21.5, ºC     ,  ,16:29:47,  E: ,BALANCEconPWM=165,   TomaNro= 223,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1219 seg ,  ,  , Peltier: ,29.68, ºC     , teInsta: ,29.83, ºC     , Disip: ,21.5, ºC     ,  ,16:29:53,  E: ,BALANCEconPWM=165,   TomaNro= 224,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1224 seg ,  ,  , Peltier: ,29.46, ºC     , teInsta: ,29.84, ºC     , Disip: ,21.5, ºC     ,  ,16:29:58,  E: ,BALANCEconPWM=165,   TomaNro= 225,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1229 seg ,  ,  , Peltier: ,29.23, ºC     , teInsta: ,29.84, ºC     , Disip: ,21.5, ºC     ,  ,16:30:3,  E: ,HEATINGconPWM=165,   TomaNro= 226,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1235 seg ,  ,  , Peltier: ,29.28, ºC     , teInsta: ,29.84, ºC     , Disip: ,21.5, ºC     ,  ,16:30:9,  E: ,HEATINGconPWM=165,   TomaNro= 227,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1240 seg ,  ,  , Peltier: ,29.53, ºC     , teInsta: ,29.84, ºC     , Disip: ,21.5, ºC     ,  ,16:30:14,  E: ,HEATINGconPWM=165,   TomaNro= 228,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1245 seg ,  ,  , Peltier: ,29.81, ºC     , teInsta: ,29.84, ºC     , Disip: ,21.5, ºC     ,  ,16:30:19,  E: ,BALANCEconPWM=165,   TomaNro= 229,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1251 seg ,  ,  , Peltier: ,29.85, ºC     , teInsta: ,29.84, ºC     , Disip: ,21.5, ºC     ,  ,16:30:25,  E: ,BALANCEconPWM=165,   TomaNro= 230,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1256 seg ,  ,  , Peltier: ,29.7, ºC     , teInsta: ,29.84, ºC     , Disip: ,21.5, ºC     ,  ,16:30:30,  E: ,BALANCEconPWM=165,   TomaNro= 231,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1261 seg ,  ,  , Peltier: ,29.46, ºC     , teInsta: ,29.84, ºC     , Disip: ,21.5, ºC     ,  ,16:30:35,  E: ,BALANCEconPWM=165,   TomaNro= 232,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1267 seg ,  ,  , Peltier: ,29.25, ºC     , teInsta: ,29.85, ºC     , Disip: ,21.5, ºC     ,  ,16:30:41,  E: ,HEATINGconPWM=165,   TomaNro= 233,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1272 seg ,  ,  , Peltier: ,29.29, ºC     , teInsta: ,29.85, ºC     , Disip: ,21.5, ºC     ,  ,16:30:46,  E: ,HEATINGconPWM=165,   TomaNro= 234,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1277 seg ,  ,  , Peltier: ,29.52, ºC     , teInsta: ,29.85, ºC     , Disip: ,21.5, ºC     ,  ,16:30:51,  E: ,HEATINGconPWM=165,   TomaNro= 235,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1282 seg ,  ,  , Peltier: ,29.83, ºC     , teInsta: ,29.86, ºC     , Disip: ,21.5, ºC     ,  ,16:30:56,  E: ,HEATINGconPWM=165,   TomaNro= 236,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1288 seg ,  ,  , Peltier: ,30.14, ºC     , teInsta: ,29.86, ºC     , Disip: ,21.5, ºC     ,  ,16:31:2,  E: ,BALANCEconPWM=165,   TomaNro= 237,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1293 seg ,  ,  , Peltier: ,30.17, ºC     , teInsta: ,29.86, ºC     , Disip: ,21.5, ºC     ,  ,16:31:7,  E: ,BALANCEconPWM=165,   TomaNro= 238,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1298 seg ,  ,  , Peltier: ,30.01, ºC     , teInsta: ,29.86, ºC     , Disip: ,21.5, ºC     ,  ,16:31:13,  E: ,BALANCEconPWM=165,   TomaNro= 239,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1304 seg ,  ,  , Peltier: ,29.79, ºC     , teInsta: ,29.86, ºC     , Disip: ,21.5, ºC     ,  ,16:31:18,  E: ,BALANCEconPWM=165,   TomaNro= 240,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1309 seg ,  ,  , Peltier: ,29.53, ºC     , teInsta: ,29.86, ºC     , Disip: ,21.5, ºC     ,  ,16:31:23,  E: ,BALANCEconPWM=165,   TomaNro= 241,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1314 seg ,  ,  , Peltier: ,29.29, ºC     , teInsta: ,29.87, ºC     , Disip: ,21.5, ºC     ,  ,16:31:28,  E: ,HEATINGconPWM=165,   TomaNro= 242,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1320 seg ,  ,  , Peltier: ,29.32, ºC     , teInsta: ,29.87, ºC     , Disip: ,21.5, ºC     ,  ,16:31:34,  E: ,HEATINGconPWM=165,   TomaNro= 243,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1325 seg ,  ,  , Peltier: ,29.58, ºC     , teInsta: ,29.87, ºC     , Disip: ,21.5, ºC     ,  ,16:31:39,  E: ,HEATINGconPWM=165,   TomaNro= 244,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1330 seg ,  ,  , Peltier: ,29.85, ºC     , teInsta: ,29.87, ºC     , Disip: ,21.5, ºC     ,  ,16:31:44,  E: ,BALANCEconPWM=165,   TomaNro= 245,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1336 seg ,  ,  , Peltier: ,29.88, ºC     , teInsta: ,29.87, ºC     , Disip: ,21.5, ºC     ,  ,16:31:50,  E: ,BALANCEconPWM=165,   TomaNro= 246,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1341 seg ,  ,  , Peltier: ,29.73, ºC     , teInsta: ,29.88, ºC     , Disip: ,21.5, ºC     ,  ,16:31:55,  E: ,BALANCEconPWM=165,   TomaNro= 247,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1346 seg ,  ,  , Peltier: ,29.5, ºC     , teInsta: ,29.88, ºC     , Disip: ,21.5, ºC     ,  ,16:32:0,  E: ,BALANCEconPWM=165,   TomaNro= 248,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1352 seg ,  ,  , Peltier: ,29.29, ºC     , teInsta: ,29.88, ºC     , Disip: ,21.5, ºC     ,  ,16:32:6,  E: ,HEATINGconPWM=165,   TomaNro= 249,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1357 seg ,  ,  , Peltier: ,29.32, ºC     , teInsta: ,29.88, ºC     , Disip: ,21.5, ºC     ,  ,16:32:11,  E: ,HEATINGconPWM=165,   TomaNro= 250,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1362 seg ,  ,  , Peltier: ,29.55, ºC     , teInsta: ,29.88, ºC     , Disip: ,21.5, ºC     ,  ,16:32:16,  E: ,HEATINGconPWM=165,   TomaNro= 251,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1368 seg ,  ,  , Peltier: ,29.84, ºC     , teInsta: ,29.89, ºC     , Disip: ,21.5, ºC     ,  ,16:32:22,  E: ,BALANCEconPWM=165,   TomaNro= 252,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1373 seg ,  ,  , Peltier: ,29.88, ºC     , teInsta: ,29.89, ºC     , Disip: ,21.5, ºC     ,  ,16:32:27,  E: ,BALANCEconPWM=165,   TomaNro= 253,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1378 seg ,  ,  , Peltier: ,29.71, ºC     , teInsta: ,29.89, ºC     , Disip: ,21.5, ºC     ,  ,16:32:32,  E: ,BALANCEconPWM=165,   TomaNro= 254,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1384 seg ,  ,  , Peltier: ,29.48, ºC     , teInsta: ,29.89, ºC     , Disip: ,21.5, ºC     ,  ,16:32:38,  E: ,BALANCEconPWM=165,   TomaNro= 255,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1389 seg ,  ,  , Peltier: ,29.28, ºC     , teInsta: ,29.89, ºC     , Disip: ,21.5, ºC     ,  ,16:32:43,  E: ,HEATINGconPWM=165,   TomaNro= 256,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1394 seg ,  ,  , Peltier: ,29.31, ºC     , teInsta: ,29.89, ºC     , Disip: ,21.5, ºC     ,  ,16:32:48,  E: ,HEATINGconPWM=165,   TomaNro= 257,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1400 seg ,  ,  , Peltier: ,29.54, ºC     , teInsta: ,29.9, ºC     , Disip: ,21.5, ºC     ,  ,16:32:54,  E: ,HEATINGconPWM=165,   TomaNro= 258,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1405 seg ,  ,  , Peltier: ,29.85, ºC     , teInsta: ,29.9, ºC     , Disip: ,21.5, ºC     ,  ,16:32:59,  E: ,HEATINGconPWM=165,   TomaNro= 259,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1410 seg ,  ,  , Peltier: ,30.14, ºC     , teInsta: ,29.9, ºC     , Disip: ,21.5, ºC     ,  ,16:33:4,  E: ,BALANCEconPWM=165,   TomaNro= 260,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1415 seg ,  ,  , Peltier: ,30.19, ºC     , teInsta: ,29.91, ºC     , Disip: ,21.5, ºC     ,  ,16:33:10,  E: ,BALANCEconPWM=165,   TomaNro= 261,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1421 seg ,  ,  , Peltier: ,30.02, ºC     , teInsta: ,29.91, ºC     , Disip: ,21.5, ºC     ,  ,16:33:15,  E: ,BALANCEconPWM=165,   TomaNro= 262,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1426 seg ,  ,  , Peltier: ,29.79, ºC     , teInsta: ,29.91, ºC     , Disip: ,21.5, ºC     ,  ,16:33:20,  E: ,BALANCEconPWM=165,   TomaNro= 263,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1432 seg ,  ,  , Peltier: ,29.54, ºC     , teInsta: ,29.91, ºC     , Disip: ,21.5, ºC     ,  ,16:33:26,  E: ,BALANCEconPWM=165,   TomaNro= 264,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1437 seg ,  ,  , Peltier: ,29.3, ºC     , teInsta: ,29.91, ºC     , Disip: ,21.5, ºC     ,  ,16:33:31,  E: ,HEATINGconPWM=165,   TomaNro= 265,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1442 seg ,  ,  , Peltier: ,29.33, ºC     , teInsta: ,29.91, ºC     , Disip: ,21.5, ºC     ,  ,16:33:36,  E: ,HEATINGconPWM=165,   TomaNro= 266,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1447 seg ,  ,  , Peltier: ,29.56, ºC     , teInsta: ,29.91, ºC     , Disip: ,21.5, ºC     ,  ,16:33:41,  E: ,HEATINGconPWM=165,   TomaNro= 267,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1453 seg ,  ,  , Peltier: ,29.87, ºC     , teInsta: ,29.91, ºC     , Disip: ,21.5, ºC     ,  ,16:33:47,  E: ,HEATINGconPWM=165,   TomaNro= 268,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1458 seg ,  ,  , Peltier: ,30.17, ºC     , teInsta: ,29.92, ºC     , Disip: ,21.5, ºC     ,  ,16:33:52,  E: ,BALANCEconPWM=165,   TomaNro= 269,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1463 seg ,  ,  , Peltier: ,30.21, ºC     , teInsta: ,29.93, ºC     , Disip: ,21.5, ºC     ,  ,16:33:57,  E: ,BALANCEconPWM=165,   TomaNro= 270,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1469 seg ,  ,  , Peltier: ,30.04, ºC     , teInsta: ,29.93, ºC     , Disip: ,21.5, ºC     ,  ,16:34:3,  E: ,BALANCEconPWM=165,   TomaNro= 271,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1474 seg ,  ,  , Peltier: ,29.79, ºC     , teInsta: ,29.93, ºC     , Disip: ,21.5, ºC     ,  ,16:34:8,  E: ,BALANCEconPWM=165,   TomaNro= 272,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1479 seg ,  ,  , Peltier: ,29.55, ºC     , teInsta: ,29.93, ºC     , Disip: ,21.5, ºC     ,  ,16:34:14,  E: ,BALANCEconPWM=165,   TomaNro= 273,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1485 seg ,  ,  , Peltier: ,29.35, ºC     , teInsta: ,29.93, ºC     , Disip: ,21.5, ºC     ,  ,16:34:19,  E: ,HEATINGconPWM=165,   TomaNro= 274,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1490 seg ,  ,  , Peltier: ,29.36, ºC     , teInsta: ,29.93, ºC     , Disip: ,21.5, ºC     ,  ,16:34:24,  E: ,HEATINGconPWM=165,   TomaNro= 275,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1495 seg ,  ,  , Peltier: ,29.59, ºC     , teInsta: ,29.93, ºC     , Disip: ,21.5, ºC     ,  ,16:34:29,  E: ,HEATINGconPWM=165,   TomaNro= 276,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1501 seg ,  ,  , Peltier: ,29.89, ºC     , teInsta: ,29.93, ºC     , Disip: ,21.5, ºC     ,  ,16:34:35,  E: ,HEATINGconPWM=165,   TomaNro= 277,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1506 seg ,  ,  , Peltier: ,30.19, ºC     , teInsta: ,29.93, ºC     , Disip: ,21.5, ºC     ,  ,16:34:40,  E: ,BALANCEconPWM=165,   TomaNro= 278,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1511 seg ,  ,  , Peltier: ,30.23, ºC     , teInsta: ,29.94, ºC     , Disip: ,21.5, ºC     ,  ,16:34:45,  E: ,BALANCEconPWM=165,   TomaNro= 279,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1517 seg ,  ,  , Peltier: ,30.08, ºC     , teInsta: ,29.94, ºC     , Disip: ,21.5, ºC     ,  ,16:34:51,  E: ,BALANCEconPWM=165,   TomaNro= 280,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1522 seg ,  ,  , Peltier: ,29.84, ºC     , teInsta: ,29.95, ºC     , Disip: ,21.5, ºC     ,  ,16:34:56,  E: ,BALANCEconPWM=165,   TomaNro= 281,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
